year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,total_delay
2025,3,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",125.0,22.0,6.03,1.08,8.31,0.0,6.57,1.0,0.0,1115.0,251.0,85.0,377.0,0.0,402.0,738.0
2025,3,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",49.0,16.0,2.14,1.81,2.14,0.0,9.91,1.0,0.0,685.0,48.0,143.0,76.0,0.0,418.0,609.0
2025,3,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",164.0,35.0,8.42,2.12,11.46,0.0,13.0,7.0,1.0,1872.0,491.0,110.0,379.0,0.0,892.0,1493.0
2025,3,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",120.0,24.0,6.0,2.71,5.61,0.0,9.68,2.0,0.0,1414.0,284.0,124.0,253.0,0.0,753.0,1161.0
2025,3,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",81.0,13.0,4.43,0.02,4.4,0.0,4.15,2.0,1.0,484.0,126.0,1.0,178.0,0.0,179.0,306.0
2025,3,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",207.0,50.0,13.94,5.14,13.94,0.0,16.98,3.0,1.0,3241.0,1327.0,343.0,492.0,0.0,1079.0,2749.0
2025,3,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",153.0,25.0,9.3,0.78,3.92,0.0,10.99,7.0,1.0,1253.0,422.0,38.0,137.0,0.0,656.0,1116.0
2025,3,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",31.0,11.0,4.42,1.0,1.47,0.0,4.12,1.0,0.0,873.0,210.0,53.0,56.0,0.0,554.0,817.0
2025,3,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",155.0,30.0,6.11,1.46,11.64,0.0,10.8,6.0,0.0,1653.0,226.0,608.0,341.0,0.0,478.0,1312.0
2025,3,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",124.0,35.0,8.98,2.27,11.36,0.0,12.39,5.0,0.0,1459.0,313.0,122.0,357.0,0.0,667.0,1102.0
2025,3,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",5.0,3.0,1.56,0.0,1.09,0.0,0.35,0.0,0.0,80.0,40.0,0.0,31.0,0.0,9.0,49.0
2025,3,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",153.0,31.0,4.7,4.12,13.07,0.0,9.11,4.0,0.0,1829.0,291.0,260.0,518.0,0.0,760.0,1311.0
2025,3,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",67.0,13.0,0.99,0.04,6.27,0.0,5.7,2.0,0.0,662.0,53.0,2.0,384.0,0.0,223.0,278.0
2025,3,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",93.0,18.0,5.46,0.83,7.45,0.0,4.26,5.0,1.0,627.0,191.0,31.0,241.0,0.0,164.0,386.0
2025,3,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1508.0,246.0,57.16,11.01,95.06,1.16,81.62,29.0,7.0,17982.0,5339.0,1109.0,4433.0,47.0,7054.0,13549.0
2025,3,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",31.0,8.0,4.44,0.0,1.24,0.0,2.33,0.0,0.0,377.0,220.0,0.0,61.0,0.0,96.0,316.0
2025,3,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62.0,13.0,2.15,0.65,4.76,0.0,5.44,2.0,0.0,531.0,73.0,62.0,187.0,0.0,209.0,344.0
2025,3,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",93.0,24.0,8.66,0.0,5.81,0.0,9.53,4.0,0.0,1397.0,486.0,0.0,287.0,0.0,624.0,1110.0
2025,3,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",31.0,5.0,1.38,0.22,1.02,0.0,2.38,6.0,0.0,1263.0,111.0,214.0,20.0,0.0,918.0,1243.0
2025,3,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",113.0,16.0,2.01,1.0,3.74,0.0,9.25,0.0,2.0,559.0,47.0,41.0,96.0,0.0,375.0,463.0
2025,3,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",83.0,23.0,4.81,1.46,4.61,0.0,12.12,1.0,0.0,1497.0,322.0,72.0,215.0,0.0,888.0,1282.0
2025,3,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31.0,7.0,1.59,0.0,5.41,0.0,0.0,0.0,1.0,263.0,67.0,0.0,196.0,0.0,0.0,67.0
2025,3,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",21.0,1.0,0.44,0.0,0.56,0.0,0.0,3.0,0.0,89.0,39.0,0.0,50.0,0.0,0.0,39.0
2025,3,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",88.0,16.0,4.26,1.4,5.57,0.0,4.77,4.0,0.0,727.0,176.0,85.0,204.0,0.0,262.0,523.0
2025,3,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",36.0,7.0,0.31,0.33,4.4,0.0,1.97,1.0,0.0,165.0,6.0,15.0,96.0,0.0,48.0,69.0
2025,3,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",10.0,2.0,0.0,0.0,1.74,0.0,0.26,1.0,0.0,171.0,0.0,0.0,150.0,0.0,21.0,21.0
2025,3,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",206.0,39.0,9.67,2.64,14.34,1.0,11.36,10.0,0.0,1648.0,327.0,178.0,466.0,46.0,631.0,1182.0
2025,3,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",65.0,16.0,4.83,0.0,2.81,0.0,8.36,6.0,0.0,906.0,153.0,0.0,160.0,0.0,593.0,746.0
2025,3,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",28.0,4.0,0.97,0.0,0.0,0.0,3.03,0.0,0.0,116.0,27.0,0.0,0.0,0.0,89.0,116.0
2025,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2943.0,713.0,121.71,37.05,227.91,0.0,326.33,67.0,9.0,52714.0,12531.0,4549.0,11263.0,0.0,24371.0,41451.0
2025,3,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",52.0,16.0,2.47,0.7,5.68,0.0,7.16,1.0,0.0,779.0,81.0,103.0,160.0,0.0,435.0,619.0
2025,3,MQ,Envoy Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1021.0,132.0,22.12,10.88,51.54,0.0,47.47,8.0,2.0,6510.0,1142.0,856.0,1756.0,0.0,2756.0,4754.0
2025,3,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",88.0,22.0,4.71,0.32,9.89,0.0,7.08,2.0,0.0,827.0,190.0,20.0,332.0,0.0,285.0,495.0
2025,3,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",54.0,17.0,2.27,1.0,5.14,0.0,8.59,0.0,0.0,1000.0,137.0,15.0,251.0,0.0,597.0,749.0
2025,3,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",134.0,18.0,5.93,0.24,5.54,0.0,6.29,7.0,1.0,819.0,227.0,13.0,340.0,0.0,239.0,479.0
2025,3,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,33.0
2025,3,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",62.0,10.0,1.06,1.07,2.8,0.0,5.06,2.0,0.0,512.0,53.0,68.0,94.0,0.0,297.0,418.0
2025,3,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",64.0,9.0,1.33,0.0,4.63,0.0,3.05,0.0,0.0,314.0,75.0,0.0,122.0,0.0,117.0,192.0
2025,3,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",149.0,30.0,8.37,0.98,8.85,0.0,11.8,3.0,0.0,1804.0,646.0,37.0,365.0,0.0,756.0,1439.0
2025,3,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",26.0,6.0,2.08,1.0,1.28,0.0,1.64,1.0,0.0,315.0,135.0,69.0,36.0,0.0,75.0,279.0
2025,3,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",90.0,21.0,3.7,2.05,6.71,0.0,8.54,1.0,0.0,964.0,80.0,219.0,228.0,0.0,437.0,736.0
2025,3,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",30.0,9.0,3.82,0.83,4.35,0.0,0.0,0.0,0.0,576.0,170.0,87.0,319.0,0.0,0.0,257.0
2025,3,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",67.0,15.0,4.49,0.2,4.91,0.0,5.39,2.0,0.0,682.0,209.0,15.0,190.0,0.0,268.0,492.0
2025,3,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",120.0,28.0,8.02,2.36,9.59,0.0,8.04,2.0,0.0,1264.0,337.0,135.0,375.0,0.0,417.0,889.0
2025,3,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",92.0,19.0,2.82,0.26,2.62,0.0,13.3,0.0,1.0,838.0,127.0,27.0,82.0,0.0,602.0,756.0
2025,3,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",42.0,7.0,1.61,0.8,4.11,0.0,0.48,0.0,0.0,359.0,123.0,49.0,92.0,0.0,95.0,267.0
2025,3,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",110.0,22.0,9.58,1.0,5.83,0.0,5.59,5.0,1.0,1099.0,479.0,69.0,242.0,0.0,309.0,857.0
2025,3,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0
2025,3,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",323.0,78.0,19.2,2.95,23.91,1.27,30.67,6.0,0.0,4374.0,1077.0,145.0,891.0,109.0,2152.0,3483.0
2025,3,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",12.0,2.0,0.63,0.12,0.08,0.0,1.17,2.0,0.0,254.0,45.0,22.0,6.0,0.0,181.0,248.0
2025,3,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",33.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,34.0,0.0,16.0,0.0,0.0,34.0
2025,3,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,44.0
2025,3,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",26.0,7.0,2.12,0.0,4.08,0.0,0.8,0.0,1.0,356.0,46.0,0.0,290.0,0.0,20.0,66.0
2025,3,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",125.0,23.0,5.09,1.83,7.73,0.0,8.35,4.0,1.0,1159.0,178.0,132.0,461.0,0.0,388.0,698.0
2025,3,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",22.0,2.0,0.42,0.0,1.32,0.0,0.26,0.0,0.0,35.0,8.0,0.0,22.0,0.0,5.0,13.0
2025,3,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",30.0,6.0,1.1,0.42,3.56,0.0,0.93,0.0,0.0,268.0,41.0,17.0,158.0,0.0,52.0,110.0
2025,3,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",181.0,21.0,8.78,1.07,6.3,0.0,4.85,2.0,0.0,834.0,311.0,49.0,229.0,0.0,245.0,605.0
2025,3,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",125.0,22.0,3.91,0.87,8.25,0.0,8.97,7.0,0.0,1327.0,115.0,79.0,589.0,0.0,544.0,738.0
2025,3,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",57.0,12.0,4.35,0.0,4.99,0.0,2.66,1.0,0.0,399.0,119.0,0.0,213.0,0.0,67.0,186.0
2025,3,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",63.0,6.0,1.64,0.0,0.91,0.0,3.45,3.0,0.0,213.0,79.0,0.0,25.0,0.0,109.0,188.0
2025,3,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",33.0,11.0,2.29,0.0,4.15,0.0,4.56,0.0,0.0,355.0,60.0,0.0,80.0,0.0,215.0,275.0
2025,3,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",38.0,10.0,1.66,0.02,5.34,0.0,2.98,0.0,0.0,308.0,31.0,3.0,99.0,0.0,175.0,209.0
2025,3,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",127.0,29.0,6.37,0.0,16.09,0.0,6.54,1.0,0.0,1139.0,393.0,0.0,493.0,0.0,253.0,646.0
2025,3,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",33.0,6.0,1.2,0.8,1.06,0.0,2.94,0.0,0.0,508.0,180.0,58.0,139.0,0.0,131.0,369.0
2025,3,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",516.0,117.0,27.82,8.97,27.68,0.0,52.53,14.0,1.0,6797.0,1257.0,696.0,1208.0,0.0,3636.0,5589.0
2025,3,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",26.0,4.0,1.63,0.0,1.38,0.0,1.0,0.0,0.0,134.0,83.0,0.0,33.0,0.0,18.0,101.0
2025,3,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",21.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,64.0,0.0,0.0,0.0
2025,3,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",217.0,37.0,7.55,0.0,20.45,0.0,9.01,3.0,1.0,2545.0,532.0,0.0,1378.0,0.0,635.0,1167.0
2025,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",841.0,212.0,48.8,1.83,117.27,0.65,43.45,5.0,0.0,12554.0,3121.0,188.0,6245.0,64.0,2936.0,6309.0
2025,3,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",111.0,22.0,4.94,0.0,14.72,0.21,2.13,0.0,0.0,1421.0,323.0,0.0,996.0,7.0,95.0,425.0
2025,3,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",28.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,43.0,0.0,21.0,0.0,0.0,43.0
2025,3,NK,Spirit Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",25.0,3.0,0.96,1.0,1.04,0.0,0.0,0.0,0.0,151.0,43.0,16.0,92.0,0.0,0.0,59.0
2025,3,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",336.0,70.0,16.4,0.41,29.4,0.4,23.4,4.0,0.0,4932.0,977.0,42.0,2095.0,6.0,1812.0,2837.0
2025,3,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,60.0
2025,3,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",505.0,104.0,24.65,2.97,54.83,0.0,21.55,10.0,0.0,6555.0,1746.0,132.0,3099.0,0.0,1578.0,3456.0
2025,3,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",112.0,12.0,1.09,1.0,8.91,0.0,1.0,0.0,0.0,645.0,84.0,55.0,465.0,0.0,41.0,180.0
2025,3,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",451.0,93.0,26.75,1.03,41.48,0.86,22.88,4.0,2.0,5144.0,1202.0,49.0,2323.0,32.0,1538.0,2821.0
2025,3,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",50.0,6.0,2.38,0.0,2.76,0.0,0.86,0.0,0.0,618.0,286.0,0.0,302.0,0.0,30.0,316.0
2025,3,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",70.0,9.0,1.36,0.22,5.47,0.0,1.95,2.0,0.0,844.0,31.0,52.0,529.0,0.0,232.0,315.0
2025,3,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",304.0,58.0,6.09,0.43,41.65,0.0,9.83,7.0,0.0,4402.0,456.0,29.0,3172.0,0.0,745.0,1230.0
2025,3,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",198.0,45.0,14.63,1.66,18.82,0.86,9.03,1.0,1.0,3498.0,1083.0,151.0,1245.0,36.0,983.0,2253.0
2025,3,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",719.0,156.0,33.8,2.74,90.88,0.0,28.57,5.0,3.0,13388.0,3870.0,183.0,7310.0,0.0,2025.0,6078.0
2025,3,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",1143.0,231.0,58.43,4.67,102.47,2.17,63.26,12.0,1.0,19394.0,5236.0,1069.0,7667.0,58.0,5364.0,11727.0
2025,3,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",840.0,170.0,32.62,6.93,99.76,0.0,30.69,13.0,2.0,14029.0,1942.0,637.0,9390.0,0.0,2060.0,4639.0
2025,3,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2221.0,444.0,83.81,9.98,242.23,2.05,105.94,25.0,7.0,39402.0,7682.0,1661.0,20205.0,82.0,9772.0,19197.0
2025,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",754.0,168.0,34.74,1.62,93.7,0.66,37.29,7.0,0.0,11201.0,2353.0,135.0,5725.0,39.0,2949.0,5476.0
2025,3,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",257.0,31.0,7.77,1.22,15.91,1.38,4.72,3.0,2.0,1849.0,243.0,89.0,1070.0,27.0,420.0,779.0
2025,3,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",1489.0,240.0,41.95,5.33,147.89,0.15,44.68,10.0,0.0,17210.0,3976.0,1006.0,7916.0,19.0,4293.0,9294.0
2025,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",671.0,86.0,21.45,3.16,47.66,0.95,12.79,4.0,0.0,6257.0,1959.0,167.0,2804.0,39.0,1288.0,3453.0
2025,3,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",29.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,184.0,64.0,0.0,120.0,0.0,0.0,64.0
2025,3,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",626.0,130.0,26.74,0.13,84.92,0.04,18.16,9.0,1.0,10312.0,2898.0,22.0,6053.0,3.0,1336.0,4259.0
2025,3,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",99.0,17.0,4.26,0.0,11.62,0.0,1.12,1.0,0.0,1436.0,422.0,0.0,856.0,0.0,158.0,580.0
2025,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",1846.0,281.0,64.79,7.67,143.73,0.6,64.21,23.0,2.0,28290.0,6724.0,1748.0,13578.0,14.0,6226.0,14712.0
2025,3,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",97.0,18.0,4.45,0.0,10.83,0.0,2.73,2.0,1.0,1180.0,193.0,0.0,856.0,0.0,131.0,324.0
2025,3,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",526.0,112.0,24.72,4.18,63.49,0.0,19.61,3.0,1.0,9700.0,2064.0,245.0,5712.0,0.0,1679.0,3988.0
2025,3,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",75.0,10.0,3.92,0.0,6.08,0.0,0.0,1.0,0.0,608.0,391.0,0.0,217.0,0.0,0.0,391.0
2025,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",153.0,49.0,15.21,0.81,21.51,0.0,11.47,1.0,0.0,2912.0,1095.0,63.0,960.0,0.0,794.0,1952.0
2025,3,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",649.0,128.0,32.18,2.09,60.27,0.14,33.32,5.0,0.0,9704.0,2428.0,181.0,4446.0,11.0,2638.0,5258.0
2025,3,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",271.0,51.0,8.54,2.07,26.66,0.0,13.74,8.0,2.0,3647.0,658.0,335.0,1964.0,0.0,690.0,1683.0
2025,3,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",117.0,10.0,1.91,0.0,7.09,0.0,1.0,0.0,0.0,417.0,65.0,0.0,337.0,0.0,15.0,80.0
2025,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",718.0,141.0,26.34,0.6,85.49,0.3,28.27,5.0,2.0,11306.0,3160.0,94.0,5833.0,7.0,2212.0,5473.0
2025,3,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",39.0,5.0,2.27,0.29,2.44,0.0,0.0,0.0,0.0,538.0,203.0,85.0,250.0,0.0,0.0,288.0
2025,3,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",35.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,109.0,0.0,21.0,0.0,0.0,109.0
2025,3,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",67.0,9.0,4.09,0.0,3.91,0.0,1.0,0.0,0.0,597.0,216.0,0.0,347.0,0.0,34.0,250.0
2025,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",363.0,46.0,15.23,0.24,24.37,0.22,5.94,7.0,0.0,2826.0,868.0,6.0,1628.0,8.0,316.0,1198.0
2025,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",56.0,15.0,3.42,0.0,7.61,0.0,3.98,0.0,0.0,885.0,120.0,0.0,362.0,0.0,403.0,523.0
2025,3,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",261.0,65.0,11.19,1.16,38.87,0.08,13.7,2.0,0.0,6104.0,1275.0,92.0,3634.0,5.0,1098.0,2470.0
2025,3,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",102.0,20.0,5.82,1.48,7.73,0.0,4.96,3.0,1.0,1713.0,485.0,43.0,650.0,0.0,535.0,1063.0
2025,3,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",52.0,12.0,3.96,0.01,6.21,0.0,1.82,0.0,0.0,1017.0,235.0,1.0,575.0,0.0,206.0,442.0
2025,3,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",85.0,20.0,5.75,0.46,9.19,0.0,4.59,1.0,0.0,1702.0,387.0,25.0,828.0,0.0,462.0,874.0
2025,3,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0
2025,3,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",49.0,10.0,5.65,0.0,3.65,0.0,0.7,1.0,0.0,560.0,410.0,0.0,131.0,0.0,19.0,429.0
2025,3,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",343.0,62.0,13.29,3.71,36.89,0.0,8.11,10.0,5.0,4985.0,899.0,338.0,3210.0,0.0,538.0,1775.0
2025,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",123.0,14.0,3.99,0.0,8.01,0.0,2.0,0.0,0.0,668.0,99.0,0.0,516.0,0.0,53.0,152.0
2025,3,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",160.0,30.0,8.3,0.04,16.14,0.0,5.52,1.0,0.0,2120.0,616.0,3.0,1032.0,0.0,469.0,1088.0
2025,3,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",59.0,7.0,2.4,0.0,4.6,0.0,0.0,1.0,1.0,478.0,100.0,0.0,378.0,0.0,0.0,100.0
2025,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",56.0,4.0,2.26,0.0,1.74,0.0,0.0,0.0,0.0,108.0,72.0,0.0,36.0,0.0,0.0,72.0
2025,3,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",104.0,12.0,4.17,0.0,6.25,0.0,1.58,0.0,0.0,610.0,270.0,0.0,261.0,0.0,79.0,349.0
2025,3,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",402.0,87.0,28.1,1.83,44.78,0.0,12.3,1.0,0.0,5318.0,1547.0,129.0,2825.0,0.0,817.0,2493.0
2025,3,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",57.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,204.0,58.0,0.0,146.0,0.0,0.0,58.0
2025,3,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",91.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,87.0,0.0,0.0,43.0,0.0,44.0,44.0
2025,3,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",14.0,5.0,1.0,1.0,2.21,0.0,0.79,1.0,0.0,311.0,21.0,16.0,237.0,0.0,37.0,74.0
2025,3,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",76.0,10.0,2.82,0.0,7.18,0.0,0.0,0.0,0.0,545.0,79.0,0.0,466.0,0.0,0.0,79.0
2025,3,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",9.0,1.0,0.47,0.0,0.53,0.0,0.0,0.0,0.0,15.0,7.0,0.0,8.0,0.0,0.0,7.0
2025,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",574.0,93.0,19.0,4.45,52.0,0.04,17.52,14.0,0.0,7450.0,2006.0,670.0,3547.0,1.0,1226.0,3903.0
2025,3,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",66.0,16.0,6.3,0.0,5.8,0.0,3.9,2.0,0.0,638.0,175.0,0.0,181.0,0.0,282.0,457.0
